price_id,stock_id,price_date,open_price,high_price,low_price,close_price,volume
5270,20,2023-07-20,130.4821,131.2378,126.0262,126.7604,131022952
5271,20,2023-07-21,126.4263,127.8743,121.2545,122.6593,157000256
5272,20,2023-07-24,123.859,127.8126,123.0195,126.9522,151524880
5273,20,2023-07-25,127.334,128.3735,126.3247,127.364,6903050
5274,20,2023-07-26,128.6068,130.3467,123.8508,125.5494,43856876
5275,20,2023-07-27,126.5954,131.2001,125.4691,130.0431,211466790
5276,20,2023-07-28,129.7954,132.0733,128.7419,131.0099,58525886
5277,20,2023-07-31,131.4225,133.1718,129.911,131.6576,64710130
5278,20,2023-08-01,131.5643,133.6854,130.0159,132.1303,19934224
5279,20,2023-08-02,131.2126,133.7162,130.1311,132.623,74101352
5280,20,2023-08-03,133.4283,137.5699,131.7837,135.8949,18817140
5281,20,2023-08-04,135.9702,137.0321,133.2003,134.2488,5881776
5282,20,2023-08-07,133.1696,134.6026,129.4057,130.8133,29854162
5283,20,2023-08-08,130.4072,133.6927,128.9472,132.2125,8261284
5284,20,2023-08-09,133.169,134.6124,129.531,130.9503,186718056
5285,20,2023-08-10,129.7273,131.8603,127.9077,130.0364,145246592
5286,20,2023-08-11,129.5921,131.2365,125.564,127.1777,41759604
5287,20,2023-08-14,127.0365,127.7745,125.3059,126.0381,79484630
5288,20,2023-08-15,125.1669,126.7869,124.2545,125.8694,28497914
5289,20,2023-08-16,126.9159,128.6989,122.357,124.1004,63021712
5290,20,2023-08-17,122.9216,127.7592,121.3402,126.1364,132908733
5291,20,2023-08-18,126.9422,129.2561,125.5133,127.8173,62108826
5292,20,2023-08-21,127.0098,129.7508,125.1644,127.8925,70507490
5293,20,2023-08-22,127.7633,128.9451,124.9311,126.0974,92765972
5294,20,2023-08-23,126.9442,128.4796,121.8813,123.3736,37163236
5295,20,2023-08-24,122.2734,124.4057,121.0425,123.1658,15135823
5296,20,2023-08-25,124.1702,125.2773,122.8997,124.0053,82186056
5297,20,2023-08-28,123.7854,126.4963,122.3556,125.0519,82715115
5298,20,2023-08-29,125.4737,126.8059,121.7483,123.0548,70929596
5299,20,2023-08-30,122.0176,125.9617,121.1615,125.0841,101880138
5300,20,2023-08-31,126.1662,127.7762,121.9704,123.5469,38137276
5301,20,2023-09-01,122.5721,123.9377,120.7414,122.1017,48250540
5302,20,2023-09-04,122.325,125.4855,121.015,124.1559,28321712
5303,20,2023-09-05,123.098,124.107,120.9105,121.9098,73519659
5304,20,2023-09-06,123.0196,123.7181,120.4121,121.0997,66816628
5305,20,2023-09-07,121.1068,122.5228,119.0692,120.4778,104055655
5306,20,2023-09-08,119.7685,123.6363,118.7601,122.604,141319984
5307,20,2023-09-11,123.4312,127.4224,121.9519,125.9134,47484768
5308,20,2023-09-12,125.0392,126.112,121.4714,122.5226,95348979
5309,20,2023-09-13,122.8827,124.5432,121.8456,123.5009,47216654
5310,20,2023-09-14,123.4481,125.1455,120.5789,122.26,37628254
5311,20,2023-09-15,121.0869,122.4003,120.3298,121.6398,25480494
5312,20,2023-09-18,120.6243,121.9039,117.7713,119.034,146345235
5313,20,2023-09-19,118.3932,119.4552,114.0699,115.1024,121264083
5314,20,2023-09-20,114.1101,117.19,112.6163,115.6757,43940910
5315,20,2023-09-21,116.3343,117.5344,114.4097,115.6022,40202352
5316,20,2023-09-22,116.6605,118.3216,114.0041,115.6509,12187120
5317,20,2023-09-25,114.6819,116.1391,111.4682,112.9027,12635892
5318,20,2023-09-26,112.5683,114.1058,110.7416,112.2751,113906088
5319,20,2023-09-27,112.6492,115.4903,111.5811,114.4055,140103189
5320,20,2023-09-28,114.9613,116.0194,110.704,111.7324,45041484
5321,20,2023-09-29,111.7926,114.8796,110.3176,113.3836,62330216
5322,20,2023-10-02,113.5632,116.4612,112.0341,114.9139,95958477
5323,20,2023-10-03,115.8256,117.463,111.9841,113.5899,30281504
5324,20,2023-10-04,113.4783,116.1311,112.7448,115.3853,98945030
5325,20,2023-10-05,114.5202,118.3005,113.9164,117.6801,77489464
5326,20,2023-10-06,117.9857,119.3183,114.7364,116.0471,119239125
5327,20,2023-10-09,115.8942,117.2343,111.1463,112.4465,41588225
5328,20,2023-10-10,111.4778,112.2065,109.7963,110.5187,176440868
5329,20,2023-10-11,109.884,111.034,106.8146,107.9443,130720353
5330,20,2023-10-12,107.3441,108.8409,102.9434,104.3991,35789211
5331,20,2023-10-13,105.4302,106.4451,103.8695,104.8791,37106286
5332,20,2023-10-16,105.3144,106.5667,102.5728,103.8072,57435146
5333,20,2023-10-17,103.5312,105.5021,102.4533,104.415,87438870
5334,20,2023-10-18,104.9959,108.242,104.0574,107.2831,19304088
5335,20,2023-10-19,108.0331,108.6232,107.381,107.9708,8652092
5336,20,2023-10-20,107.6812,108.9281,106.082,107.3248,95523114
5337,20,2023-10-23,107.992,109.2972,105.4271,106.7168,13195482
5338,20,2023-10-24,106.4598,107.2322,103.5444,104.3012,12769796
5339,20,2023-10-25,103.6898,105.1864,102.9341,104.4254,18769175
5340,20,2023-10-26,105.2461,106.1955,101.9716,102.8999,195573055
5341,20,2023-10-27,103.5946,106.2967,102.161,104.8458,52322000
5342,20,2023-10-30,105.7775,107.1521,104.9531,106.3235,26888897
5343,20,2023-10-31,106.9733,110.654,105.4497,109.1001,55869288
5344,20,2023-11-01,109.6757,113.6496,108.9167,112.8685,66618516
5345,20,2023-11-02,113.4353,116.9687,112.0511,115.5586,108397610
5346,20,2023-11-03,116.1105,116.9697,113.845,114.6937,41658452
5347,20,2023-11-06,115.244,117.0877,113.6911,115.5309,175172540
5348,20,2023-11-07,116.3527,119.1009,115.2037,117.9362,44175249
5349,20,2023-11-08,117.0215,118.3158,116.2858,117.5766,7374876
5350,20,2023-11-09,117.9077,119.2493,115.0081,116.3318,90815910
5351,20,2023-11-10,117.1761,118.4527,113.2283,114.4755,8915646
5352,20,2023-11-13,114.6569,116.7146,113.2283,115.2783,188921900
5353,20,2023-11-14,114.7262,116.0006,111.2256,112.475,76817067
5354,20,2023-11-15,112.6994,115.6412,111.9987,114.9267,59225014
5355,20,2023-11-16,114.4591,115.2265,112.5335,113.2931,18770854
5356,20,2023-11-17,113.6395,114.4184,110.0076,110.7668,34720416
5357,20,2023-11-20,110.9505,111.595,108.7764,109.4119,12357706
5358,20,2023-11-21,109.0893,109.9599,106.0801,106.9335,40466705
5359,20,2023-11-22,106.0639,107.403,105.0249,106.3611,28438880
5360,20,2023-11-23,106.5208,108.7475,104.9924,107.2093,191407710
5361,20,2023-11-24,106.5857,110.2215,105.6191,109.2309,18497409
5362,20,2023-11-27,110.2555,111.5585,106.3958,107.6682,219689370
5363,20,2023-11-28,108.2019,109.0482,106.0753,106.9116,45142828
5364,20,2023-11-29,107.8071,108.7932,105.4702,106.4438,6993252
5365,20,2023-11-30,105.6471,107.607,105.0085,106.9604,43074900
5366,20,2023-12-01,105.9355,107.4908,104.3681,105.9232,83908632
5367,20,2023-12-04,106.2177,108.6754,105.2239,107.668,48456225
5368,20,2023-12-05,107.2785,108.4128,104.8365,105.9568,27688113
5369,20,2023-12-06,106.584,109.851,105.8443,109.0938,241476020
5370,20,2023-12-07,108.904,110.2513,107.9438,109.2877,247749840
5371,20,2023-12-08,110.1613,112.8671,108.7911,111.4805,66463950
5372,20,2023-12-11,112.5157,114.1637,107.9125,109.5166,140314808
5373,20,2023-12-12,108.9419,111.8565,107.5586,110.454,170698948
5374,20,2023-12-13,110.1532,114.627,108.7425,113.1776,55845700
5375,20,2023-12-14,114.1032,118.246,112.5665,116.6747,42666903
5376,20,2023-12-15,116.0795,119.315,115.3758,118.596,83846613
5377,20,2023-12-18,118.1121,118.7449,116.1031,116.7285,95274232
5378,20,2023-12-19,117.6762,118.6126,115.7537,116.6822,100294310
5379,20,2023-12-20,117.0833,121.7418,115.3437,119.9595,156171000
5380,20,2023-12-21,120.1284,121.132,117.4773,118.467,49556288
5381,20,2023-12-22,118.7763,121.2869,118.1314,120.6319,15273369
5382,20,2023-12-25,119.8197,122.4581,118.902,121.5274,180726208
5383,20,2023-12-26,121.5355,122.8701,117.5861,118.8917,28394200
5384,20,2023-12-27,118.1478,120.3713,116.6528,118.8672,125492440
5385,20,2023-12-28,119.5821,121.3262,117.7423,119.485,130918516
5386,20,2023-12-29,120.4631,124.1263,119.7234,123.3688,57194124
5387,20,2024-01-01,123.8248,125.0703,122.4449,123.689,40586953
5388,20,2024-01-02,122.9267,124.6784,117.5888,119.2887,71035642
5389,20,2024-01-03,118.6162,122.5611,117.5892,121.5091,78109544
5390,20,2024-01-04,121.6507,122.7707,120.3841,121.5027,112480748
5391,20,2024-01-05,122.1267,123.8215,119.3229,121.0021,77918888
5392,20,2024-01-08,120.5102,123.128,119.0567,121.6607,90507950
5393,20,2024-01-09,122.6535,123.538,120.1849,121.0579,69941880
5394,20,2024-01-10,121.6991,122.5384,118.3431,119.1649,57803380
5395,20,2024-01-11,118.1269,120.2699,117.0454,119.1788,246992915
5396,20,2024-01-12,120.1847,121.8435,119.2746,120.9278,43498770
5397,20,2024-01-15,121.3199,122.1942,119.2693,120.135,131006864
5398,20,2024-01-16,120.7408,124.6196,120.0299,123.8901,4929003
5399,20,2024-01-17,124.5387,125.6464,122.4113,123.5098,147479110
5400,20,2024-01-18,122.8284,127.4081,121.5516,126.0973,106255780
5401,20,2024-01-19,127.1143,128.6336,124.7451,126.2541,140595372
5402,20,2024-01-22,126.3008,127.5031,123.7167,124.9058,63188895
5403,20,2024-01-23,124.094,125.0451,119.6115,120.5353,83688540
5404,20,2024-01-24,121.7011,122.6595,120.9611,121.9182,15241980
5405,20,2024-01-25,121.0846,122.7624,118.2269,119.8881,115144440
5406,20,2024-01-26,121.0658,123.1357,120.3507,122.4126,21624616
5407,20,2024-01-29,123.528,126.6666,121.6839,124.8035,23629590
5408,20,2024-01-30,125.5239,130.5464,124.1792,129.1627,41740389
5409,20,2024-01-31,128.7573,131.4593,127.7592,130.4481,118524532
5410,20,2024-02-01,130.1734,131.6126,125.1129,126.5116,47464943
5411,20,2024-02-02,125.3202,130.5542,123.8837,129.0746,38930048
5412,20,2024-02-05,129.0729,131.5013,127.4467,129.8651,23877774
5413,20,2024-02-06,130.8182,136.3038,128.9393,134.3738,112490394
5414,20,2024-02-07,134.7825,137.6303,133.0584,135.892,209495595
5415,20,2024-02-08,135.7213,136.9204,133.3332,134.5217,176147260
5416,20,2024-02-09,134.1467,135.5895,131.5465,132.9767,50884922
5417,20,2024-02-12,131.9414,133.6087,128.0455,129.6842,118599573
5418,20,2024-02-13,129.0123,133.0541,127.6927,131.7069,7761840
5419,20,2024-02-14,131.8702,133.6724,130.4906,132.2884,15302829
5420,20,2024-02-15,133.2588,134.0372,129.1162,129.8748,43305224
5421,20,2024-02-16,129.5974,132.0577,128.8335,131.2838,93257220
5422,20,2024-02-19,132.4325,135.5163,130.6125,133.6792,4039572
5423,20,2024-02-20,134.9188,136.5989,131.338,132.9942,100082274
5424,20,2024-02-21,132.2219,136.1541,131.0607,134.9687,78601882
5425,20,2024-02-22,134.4725,136.1054,131.2666,132.8802,131391308
5426,20,2024-02-23,132.6381,134.3978,129.8105,131.5558,67211672
5427,20,2024-02-26,132.0997,133.6808,130.7731,132.3516,77163297
5428,20,2024-02-27,133.4015,134.8619,129.9838,131.4226,44681544
5429,20,2024-02-28,131.5727,132.8662,128.7243,130.0024,164405410
5430,20,2024-02-29,130.8214,131.918,129.8675,130.9631,31205403
5431,20,2024-03-01,129.6984,130.8081,126.2315,127.3209,181876705
5432,20,2024-03-04,126.2448,127.409,121.4025,122.5325,53685995
5433,20,2024-03-05,123.5434,127.4032,122.0008,125.832,24139128
5434,20,2024-03-06,126.2204,127.8062,120.9617,122.5007,112829572
5435,20,2024-03-07,121.648,123.1271,119.4646,120.9351,84320367
5436,20,2024-03-08,119.8737,121.9559,118.3479,120.4231,83327890
5437,20,2024-03-11,121.3042,122.2934,118.7312,119.7074,19037620
5438,20,2024-03-12,120.2498,121.6047,115.5793,116.8964,91158108
5439,20,2024-03-13,117.3562,119.9343,116.5881,119.1544,138061285
5440,20,2024-03-14,119.3221,119.9999,118.0645,118.739,88995230
5441,21,2023-03-01,59.444,60.293,58.2829,59.1274,11698860
5442,21,2023-03-02,59.2038,60.2634,58.3425,59.3992,13654818
5443,21,2023-03-03,59.6123,59.9189,59.0275,59.3326,137424015
5444,21,2023-03-06,59.3244,60.5255,58.6735,59.8686,41858845
5445,21,2023-03-07,60.1012,60.4334,59.3854,59.7155,190599895
5446,21,2023-03-08,59.9427,60.7195,58.5802,59.3493,43924101
5447,21,2023-03-09,59.577,61.2124,59.0782,60.7042,40803188
5448,21,2023-03-10,60.4462,61.5925,59.7671,60.9082,5572353
5449,21,2023-03-13,61.1277,61.6072,60.1176,60.5929,181484400
5450,21,2023-03-14,60.7527,63.4389,59.911,62.572,11212324
5451,21,2023-03-15,62.0182,62.9274,60.1264,61.021,28954310
5452,21,2023-03-16,60.5875,60.9644,59.5011,59.8735,191747068
5453,21,2023-03-17,60.13,62.5126,59.2389,61.5997,14109312
5454,21,2023-03-20,61.5402,62.4557,59.4449,60.3426,86008420
5455,21,2023-03-21,60.8791,61.7008,59.2239,60.0342,45918231
5456,21,2023-03-22,59.746,61.3714,59.1346,60.7497,24261154
5457,21,2023-03-23,61.0722,62.3932,60.4975,61.8116,28755789
5458,21,2023-03-24,62.1701,63.4575,61.5393,62.8201,102118362
5459,21,2023-03-27,63.1039,63.6839,60.8192,61.3834,28468195
5460,21,2023-03-28,61.5077,61.9306,61.0431,61.4657,94302702
5461,21,2023-03-29,61.2405,61.8976,60.4842,61.1402,82859115
5462,21,2023-03-30,60.8388,62.592,60.3732,62.1166,168404790
5463,21,2023-03-31,62.4888,64.3093,61.9714,63.7812,15901776
5464,21,2023-04-03,64.3204,64.8534,62.0206,62.5388,4492282
5465,21,2023-04-04,62.2144,64.0482,61.8876,63.7136,89436824
5466,21,2023-04-05,63.1674,64.8764,62.7487,64.4492,133351545
5467,21,2023-04-06,63.889,64.553,62.9504,63.6116,7712236
5468,21,2023-04-07,63.7669,64.3076,62.1826,62.7143,23766592
5469,21,2023-04-10,62.1326,63.7232,61.4666,63.0474,115917272
5470,21,2023-04-11,62.6228,64.4773,62.1292,63.9731,93007366
5471,21,2023-04-12,63.4167,64.3384,63.0032,63.9216,206381200
5472,21,2023-04-13,64.3873,64.9887,64.0627,64.6627,30646269
5473,21,2023-04-14,64.1432,65.1343,63.6866,64.6739,98412218
5474,21,2023-04-17,64.7499,65.943,64.3046,65.4926,17512966
5475,21,2023-04-18,65.3033,65.8058,64.9242,65.4259,85599183
5476,21,2023-04-19,65.8507,66.8921,65.0755,66.1138,80790465
5477,21,2023-04-20,66.7387,67.2157,65.4596,65.9309,10149335
5478,21,2023-04-21,66.0979,67.3915,65.3566,66.644,8863396
5479,21,2023-04-24,66.7996,67.8095,66.2309,67.2371,134896455
5480,21,2023-04-25,67.7107,68.8751,66.8698,68.0302,205219155
5481,21,2023-04-26,68.5446,69.9352,67.95,69.3337,44760492
5482,21,2023-04-27,69.5274,70.3062,68.3292,69.1033,65606795
5483,21,2023-04-28,69.5722,71.7865,68.7464,70.9444,62777884
5484,21,2023-05-01,71.6178,72.2805,69.7773,70.429,102083748
5485,21,2023-05-02,71.088,73.3813,70.2363,72.5125,84389710
5486,21,2023-05-03,73.0004,74.0702,72.557,73.623,53591940
5487,21,2023-05-04,74.0245,75.0934,72.5913,73.6549,30922520
5488,21,2023-05-05,73.1331,74.5006,72.0739,73.437,55815580
5489,21,2023-05-08,74.0068,75.8074,73.1305,74.9203,49542996
5490,21,2023-05-09,75.2078,78.1964,74.2647,77.228,10499494
5491,21,2023-05-10,77.5383,79.5792,77.0478,79.0789,44652300
5492,21,2023-05-11,79.3766,79.8222,77.1883,77.624,186279940
5493,21,2023-05-12,78.3029,80.6775,77.4874,79.8459,46541956
5494,21,2023-05-15,79.8334,81.0676,79.3526,80.5823,95451900
5495,21,2023-05-16,79.8826,80.3001,79.3979,79.815,171741645
5496,21,2023-05-17,79.7319,80.4625,76.9637,77.6754,118127752
5497,21,2023-05-18,77.9228,80.2996,77.1936,79.5551,46461881
5498,21,2023-05-19,79.3898,80.1894,78.1001,78.8947,83663966
5499,21,2023-05-22,79.4811,80.5181,78.0857,79.1179,177362175
5500,21,2023-05-23,79.7628,80.4373,78.2086,78.8756,202528400
5501,21,2023-05-24,79.0354,81.1243,77.9299,80.0053,75444114
5502,21,2023-05-25,79.853,82.1484,78.8554,81.1348,9562512
5503,21,2023-05-26,81.065,82.1154,78.318,79.3461,31469733
5504,21,2023-05-29,79.288,79.8654,78.3249,78.8995,175960945
5505,21,2023-05-30,78.8031,79.3015,76.9597,77.4495,80190176
5506,21,2023-05-31,76.8133,78.3332,75.9169,77.4296,33483772
5507,21,2023-06-01,77.2782,79.8971,76.3949,78.9941,118086040
5508,21,2023-06-02,79.0153,79.5423,77.5204,78.0409,23609566
5509,21,2023-06-05,77.8373,78.7858,77.2614,78.2071,93374926
5510,21,2023-06-06,78.1656,79.3123,74.7183,75.8307,73218258
5511,21,2023-06-07,75.9215,76.5261,74.1435,74.7387,124038564
5512,21,2023-06-08,75.4242,76.1296,73.2134,73.9046,1507558
5513,21,2023-06-09,73.3951,76.1914,72.5247,75.2984,60465858
5514,21,2023-06-12,75.5276,78.0307,74.8605,77.3476,114303201
5515,21,2023-06-13,77.3587,78.3982,76.7935,77.8296,79890415
5516,21,2023-06-14,78.2767,80.0729,77.3921,79.1781,21104967
5517,21,2023-06-15,79.7371,80.2694,78.1227,78.6477,194987115
5518,21,2023-06-16,78.2537,78.952,76.812,77.5036,95276340
5519,21,2023-06-19,77.5334,79.7784,76.8142,79.0452,48364854
5520,21,2023-06-20,79.0143,80.063,75.6645,76.6823,13794010
5521,21,2023-06-21,75.9471,78.6182,75.1774,77.8294,32747535
5522,21,2023-06-22,77.8477,79.7963,76.762,78.6987,38956966
5523,21,2023-06-23,79.3563,80.1407,77.764,78.5403,68467581
5524,21,2023-06-26,78.0539,78.8888,77.1531,77.9872,25503536
5525,21,2023-06-27,78.6938,79.6559,76.5675,77.5152,14570280
5526,21,2023-06-28,77.8229,79.0795,77.0594,78.3112,21912116
5527,21,2023-06-29,77.7945,78.8586,75.9914,77.0452,133897600
5528,21,2023-06-30,77.6564,78.3208,77.1822,77.8454,88628018
5529,21,2023-07-03,78.4029,79.0146,75.624,76.2187,141113670
5530,21,2023-07-04,75.7126,76.1782,73.9738,74.4315,32528512
5531,21,2023-07-05,75.0142,76.0748,72.8238,73.8682,105868780
5532,21,2023-07-06,74.5802,75.2999,71.874,72.5744,147389860
5533,21,2023-07-07,73.0774,74.0847,72.4658,73.4699,19498078
5534,21,2023-07-10,73.6445,74.6466,72.0319,73.0256,56745258
5535,21,2023-07-11,72.6427,73.0237,71.093,71.4678,2597100
5536,21,2023-07-12,71.4909,73.2866,71.0083,72.7952,158732872
5537,21,2023-07-13,72.4558,73.9998,72.0701,73.6079,32056012
5538,21,2023-07-14,74.1253,74.5565,73.5216,73.9518,218496275
5539,21,2023-07-17,73.6522,75.9,72.8526,75.0848,18028324
5540,21,2023-07-18,75.4441,76.5534,74.9518,76.0571,233870635
5541,21,2023-07-19,76.721,77.819,76.1819,77.276,203090880
5542,21,2023-07-20,77.0865,78.7484,76.4471,78.1006,26617454
5543,21,2023-07-21,78.559,79.7291,76.7533,77.9138,19955390
5544,21,2023-07-24,78.0466,80.0501,77.0218,79.0126,12270968
5545,21,2023-07-25,79.598,80.948,78.7794,80.124,44346250
5546,21,2023-07-26,80.7185,83.118,80.05,82.4353,25387040
5547,21,2023-07-27,82.5565,83.241,79.5864,80.2518,77341828
5548,21,2023-07-28,80.8418,82.8824,79.7331,81.7611,12518638
5549,21,2023-07-31,80.9899,81.624,78.5126,79.1322,128017228
5550,21,2023-08-01,78.9952,80.4408,78.0256,79.4654,58396285
5551,21,2023-08-02,80.215,82.0188,79.1034,80.8977,35265224
5552,21,2023-08-03,80.3904,81.2142,77.2257,78.0253,111155332
5553,21,2023-08-04,77.7722,78.9366,77.2163,78.3763,12287956
5554,21,2023-08-07,77.8876,78.8176,74.7994,75.7033,16805940
5555,21,2023-08-08,76.3274,76.9362,74.5401,75.1395,175025785
5556,21,2023-08-09,75.8364,78.2613,74.9727,77.38,8162838
5557,21,2023-08-10,76.7113,77.8093,76.2081,77.3022,30861702
5558,21,2023-08-11,77.8373,78.6084,75.4289,76.1836,36606783
5559,21,2023-08-14,75.9419,78.2911,75.5507,77.8898,172768765
5560,21,2023-08-15,77.6692,79.9391,77.1747,79.4333,102436388
5561,21,2023-08-16,79.6898,81.4038,78.7527,80.4577,179271332
5562,21,2023-08-17,80.5152,81.108,79.0479,79.6342,83668872
5563,21,2023-08-18,80.0161,80.5471,77.2688,77.785,43094382
5564,21,2023-08-21,78.5474,79.0723,77.77,78.2932,22514204
5565,21,2023-08-22,78.4297,81.2036,77.7037,80.4589,9046535
5566,21,2023-08-23,81.1998,83.6929,80.0669,82.5413,9997542
5567,21,2023-08-24,81.8547,82.4072,80.38,80.9263,187525664
5568,21,2023-08-25,80.7135,82.3875,79.7453,81.411,221521250
5569,21,2023-08-28,80.9282,82.0177,79.1263,80.206,76413984
5570,21,2023-08-29,80.3705,81.4474,78.7868,79.8568,10150515
5571,21,2023-08-30,80.0401,81.7886,79.1707,80.9098,30588036
5572,21,2023-08-31,80.8344,83.4058,79.8371,82.3893,36233958
5573,21,2023-09-01,82.0212,82.9727,79.7717,80.708,133490880
5574,21,2023-09-04,79.9335,80.9531,78.3583,79.3708,94190560
5575,21,2023-09-05,80.0233,82.0316,79.3775,81.3749,34911025
5576,21,2023-09-06,81.346,82.9783,80.5683,82.1925,144767313
5577,21,2023-09-07,82.3552,83.4408,81.7132,82.7954,8685431
5578,21,2023-09-08,82.8992,84.5054,82.0436,83.6421,106374183
5579,21,2023-09-11,83.5242,84.6217,82.3215,83.4176,34707078
5580,21,2023-09-12,82.8031,83.7884,80.1317,81.0967,90281862
5581,21,2023-09-13,81.6284,82.0846,80.4156,80.8676,106696677
5582,21,2023-09-14,80.4701,83.3805,79.281,82.1664,201280275
5583,21,2023-09-15,81.37,82.5677,79.2775,80.4618,17699714
5584,21,2023-09-18,81.0998,84.4935,79.9538,83.3162,156903185
5585,21,2023-09-19,83.9179,85.0039,81.2873,82.3531,48247637
5586,21,2023-09-20,81.7585,82.3734,80.4046,81.0139,78179586
5587,21,2023-09-21,80.2408,81.2517,79.2747,80.2851,38319275
5588,21,2023-09-22,80.6761,82.5499,79.5246,81.3883,46488209
5589,21,2023-09-25,81.6279,82.7446,78.5546,79.6442,72570658
5590,21,2023-09-26,79.0592,80.0653,76.9358,77.9275,54597212
5591,21,2023-09-27,77.3197,77.9019,76.0445,76.6214,26015864
5592,21,2023-09-28,76.7807,79.1238,75.9948,78.3221,44019292
5593,21,2023-09-29,78.578,80.0876,77.8915,79.394,159010008
5594,21,2023-10-02,79.1358,80.1011,75.9544,76.8923,19279112
5595,21,2023-10-03,76.4651,78.7949,76.0807,78.4007,120020716
5596,21,2023-10-04,78.9645,80.1193,78.2591,79.4099,72350628
5597,21,2023-10-05,79.0903,82.0514,78.4761,81.4191,79177625
5598,21,2023-10-06,81.5307,82.2743,79.7502,80.4842,38830398
5599,21,2023-10-09,80.3166,82.8961,79.4428,82.0039,41789287
5600,21,2023-10-10,81.4393,81.8586,80.1109,80.5254,86664186
5601,21,2023-10-11,81.1778,82.3485,79.4042,80.5661,83850756
5602,21,2023-10-12,79.9598,80.8056,77.4524,78.2804,33890982
5603,21,2023-10-13,77.9107,78.8504,75.9195,76.8464,58093296
5604,21,2023-10-16,76.5502,77.2171,75.233,75.8942,83349084
5605,21,2023-10-17,75.3082,76.6125,74.8399,76.1391,8025693
5606,21,2023-10-18,76.8757,77.5626,74.0003,74.6675,35877534
5607,21,2023-10-19,74.6834,76.8739,73.8397,76.0152,123435445
5608,21,2023-10-20,75.8215,76.6841,74.883,75.7447,37921996
5609,21,2023-10-23,75.6509,76.3218,74.6519,75.3199,40700881
5610,21,2023-10-24,76.0041,76.3886,73.5621,73.9361,54497868
5611,21,2023-10-25,74.4452,75.2621,72.8011,73.6089,66734476
5612,21,2023-10-26,73.6633,75.1033,73.2778,74.7123,168399136
5613,21,2023-10-27,75.3692,76.3783,73.9714,74.9752,59431344
5614,21,2023-10-30,74.6555,75.2974,72.2657,72.8924,88358940
5615,21,2023-10-31,72.3097,73.706,71.7588,73.1487,65101215
5616,21,2023-11-01,73.0889,75.5239,72.3494,74.7674,91324986
5617,21,2023-11-02,74.7616,75.5515,72.489,73.2631,24648066
5618,21,2023-11-03,73.6282,74.5825,70.7808,71.7103,8762276
5619,21,2023-11-06,71.1116,72.163,67.9838,69.004,62955120
5620,21,2023-11-07,69.6727,70.5593,68.4386,69.3207,17044173
5621,21,2023-11-08,69.0343,69.4187,67.9627,68.3432,24375768
5622,21,2023-11-09,68.5417,69.1295,67.3686,67.9513,21114029
5623,21,2023-11-10,68.4654,69.2093,65.8996,66.6235,42560500
5624,21,2023-11-13,66.9695,69.0563,66.4989,68.5744,92269815
5625,21,2023-11-14,68.8434,70.2863,68.1525,69.5879,14305194
5626,21,2023-11-15,69.2001,69.8464,68.1108,68.7529,19364321
5627,21,2023-11-16,69.251,70.2546,67.4766,68.4689,145050416
5628,21,2023-11-17,69.1176,69.7904,67.0397,67.6987,13612337
5629,21,2023-11-20,68.0389,69.5728,67.3887,68.9143,51182640
5630,21,2023-11-21,68.5411,69.343,67.4214,68.2196,16402260
5631,21,2023-11-22,68.7277,69.3734,66.2351,66.8633,26294236
5632,21,2023-11-23,66.3116,67.7109,65.7323,67.1245,19290647
5633,21,2023-11-24,67.4138,69.7001,66.6667,68.9361,33967299
5634,21,2023-11-27,68.3435,70.6526,67.5962,69.8884,56243541
5635,21,2023-11-28,70.557,70.9949,69.1192,69.5509,72519055
5636,21,2023-11-29,69.4883,71.7029,68.4536,70.6509,49950990
5637,21,2023-11-30,71.1837,72.1956,70.7558,71.7642,78541350
5638,21,2023-12-01,71.9931,72.6382,71.2246,71.8686,126409014
5639,21,2023-12-04,71.4562,71.9694,69.6905,70.1946,16477560
5640,21,2023-12-05,69.7091,70.7897,68.7037,69.7832,15175776
5641,21,2023-12-06,69.5548,71.7461,68.7982,70.9741,122429980
5642,21,2023-12-07,71.0903,73.5763,70.4843,72.9544,124229691
5643,21,2023-12-08,73.2605,74.2933,71.2351,72.2537,74740492
5644,21,2023-12-11,71.6599,72.3981,69.0998,69.8191,224954650
5645,21,2023-12-12,69.88,70.708,67.2794,68.0862,35805699
5646,21,2023-12-13,68.5473,70.1297,68.1947,69.7708,127890555
5647,21,2023-12-14,69.8211,70.5669,69.4196,70.1635,46002110
5648,21,2023-12-15,69.8376,71.7364,68.8406,70.7267,4931248
5649,21,2023-12-18,70.6498,71.2034,69.5412,70.0904,177036004
5650,21,2023-12-19,70.5696,71.4885,67.6725,68.5653,13885921
5651,21,2023-12-20,68.3532,68.9738,65.8088,66.4117,134167410
5652,21,2023-12-21,65.9784,67.2956,65.2473,66.558,18334102
5653,21,2023-12-22,66.1741,68.361,65.6826,67.857,50081116
5654,21,2023-12-25,67.773,68.9278,67.2562,68.4061,135444644
5655,21,2023-12-26,68.2761,69.7786,67.4022,68.8968,83334354
5656,21,2023-12-27,69.3827,70.4966,68.948,70.0577,50532106
5657,21,2023-12-28,69.7928,71.6502,69.3449,71.1933,19119948
5658,21,2023-12-29,70.721,73.4133,70.1448,72.82,136912980
5659,21,2024-01-01,73.2348,73.7404,71.5507,72.0481,145645152
5660,21,2024-01-02,71.5664,71.931,69.7388,70.0959,23070549
