indicator_id,stock_id,calculation_date,sma_50,sma_200,rsi,volume_avg_30
969,15,2024-03-07,456.214,475.3374,62.4,8585877
970,15,2024-03-08,249.6609,244.425,64.72,29241811
971,15,2024-03-11,292.4205,278.8704,26.15,13846326
972,15,2024-03-12,218.2376,214.3911,59.35,18715028
973,15,2024-03-13,269.9376,272.7916,72.98,25801130
974,15,2024-03-14,113.8531,116.0313,35.16,22924625
975,15,2024-03-15,90.2427,87.9394,30.96,21605798
976,16,2023-12-18,308.7397,307.8786,30.22,25091378
977,16,2023-12-19,443.2492,438.8947,26.99,18401829
978,16,2023-12-20,453.2024,432.5984,29.64,19047210
979,16,2023-12-21,487.3837,472.7875,39.28,22679017
980,16,2023-12-22,273.6716,281.7147,39.71,14905084
981,16,2023-12-25,244.4113,241.2984,41.19,26580603
982,16,2023-12-26,150.2997,155.2485,39.89,28387161
983,16,2023-12-27,285.0602,273.6788,59.41,19599159
984,16,2023-12-28,328.8561,315.8513,57.95,11383342
985,16,2023-12-29,246.5411,249.8803,72.8,13086590
986,16,2024-01-01,52.5691,52.9002,73.66,21692457
987,16,2024-01-02,422.5133,436.9695,62.25,13240957
988,16,2024-01-03,471.8891,475.927,72.53,10083495
989,16,2024-01-04,101.1945,96.9865,51.13,26377565
990,16,2024-01-05,73.976,77.5269,67.34,16799435
991,16,2024-01-08,318.4593,317.3499,54.46,5211562
992,16,2024-01-09,66.5441,69.0878,42.99,14006669
993,16,2024-01-10,285.4378,274.351,58.89,17758720
994,16,2024-01-11,310.0903,296.0328,66.71,25227921
995,16,2024-01-12,373.4471,355.7674,69.22,12122811
996,16,2024-01-15,284.7755,275.83,32.0,7866631
997,16,2024-01-16,393.753,401.5663,25.05,18704013
998,16,2024-01-17,175.8755,170.2099,25.5,15990710
999,16,2024-01-18,142.2993,148.2615,36.29,17301795
1000,16,2024-01-19,447.3222,435.1426,36.98,9314089
1001,16,2024-01-22,209.4139,218.1896,53.79,11501972
1002,16,2024-01-23,291.6506,300.7369,62.74,19465299
1003,16,2024-01-24,85.577,87.387,71.0,21833156
1004,16,2024-01-25,255.1233,260.4665,35.45,27682666
1005,16,2024-01-26,170.3041,169.6481,32.57,12424469
1006,16,2024-01-29,166.3898,162.2881,54.05,14813164
1007,16,2024-01-30,437.5086,419.2335,37.93,29438180
1008,16,2024-01-31,149.6437,155.1996,53.16,9080469
1009,16,2024-02-01,155.5736,149.5683,46.69,29992168
1010,16,2024-02-02,111.4519,112.7343,44.67,19755231
1011,16,2024-02-05,387.911,404.5668,53.67,17793210
1012,16,2024-02-06,363.8516,348.4422,69.6,21176308
1013,16,2024-02-07,238.8128,249.7987,41.78,17852918
1014,16,2024-02-08,71.019,69.4006,65.49,21329783
1015,16,2024-02-09,387.3835,381.4425,74.27,6884546
1016,16,2024-02-12,133.2623,138.3754,63.29,10034923
1017,16,2024-02-13,420.2833,422.5278,45.58,28916423
1018,16,2024-02-14,442.6461,423.7824,53.46,22854522
1019,16,2024-02-15,311.86,302.9775,47.76,16473775
1020,16,2024-02-16,64.9934,65.3835,55.73,14017146
1021,16,2024-02-19,448.2846,440.9746,55.71,21832408
1022,16,2024-02-20,110.7806,109.6176,53.68,9394545
1023,16,2024-02-21,124.008,122.552,37.98,20685927
1024,16,2024-02-22,266.945,275.7421,30.74,18643039
1025,16,2024-02-23,160.392,156.0692,34.88,15707519
1026,16,2024-02-26,299.4403,298.3189,68.42,9139973
1027,16,2024-02-27,461.5175,456.6702,42.28,29417459
1028,16,2024-02-28,254.9927,256.3824,34.41,20325863
1029,16,2024-02-29,490.7379,491.4575,69.9,15942091
1030,16,2024-03-01,163.4685,163.1921,66.66,8940231
1031,16,2024-03-04,446.988,445.4432,58.89,14881675
1032,16,2024-03-05,342.2117,342.1694,62.94,11391916
1033,16,2024-03-06,260.7606,249.0559,72.54,9063274
1034,16,2024-03-07,373.989,384.0697,72.53,19754438
1035,16,2024-03-08,163.519,160.3,61.31,14436693
1036,16,2024-03-11,185.814,178.0605,59.57,23211226
1037,16,2024-03-12,115.3777,117.3863,66.45,14834005
1038,16,2024-03-13,477.0807,460.2414,62.92,16613663
1039,16,2024-03-14,421.3367,440.1701,36.55,5975935
1040,16,2024-03-15,368.5337,355.1682,46.66,7280842
1041,17,2023-12-18,94.6369,91.5257,51.16,8409907
1042,17,2023-12-19,358.069,347.0276,40.85,18507535
1043,17,2023-12-20,392.4763,410.293,71.04,5340058
1044,17,2023-12-21,289.8347,279.0215,35.35,13252349
1045,17,2023-12-22,368.0406,373.1963,71.65,6126715
1046,17,2023-12-25,470.8708,464.4558,40.65,19302618
1047,17,2023-12-26,310.9964,308.6294,70.98,11604874
1048,17,2023-12-27,197.3659,197.2952,38.99,11362024
1049,17,2023-12-28,216.3048,222.6899,60.87,7957130
1050,17,2023-12-29,199.0536,200.1533,33.48,20378872
1051,17,2024-01-01,150.2098,155.9877,40.66,26497073
1052,17,2024-01-02,99.7957,95.6889,37.66,16011146
1053,17,2024-01-03,236.6587,245.3942,47.92,10860258
1054,17,2024-01-04,288.12,301.9959,34.99,27694372
1055,17,2024-01-05,120.8091,118.5096,48.19,29693731
1056,17,2024-01-08,130.7423,126.9422,45.8,17446206
1057,17,2024-01-09,273.4555,271.0497,52.25,5429489
1058,17,2024-01-10,59.7866,60.1477,52.45,13064104
1059,17,2024-01-11,119.2302,124.9346,42.23,11686419
1060,17,2024-01-12,238.7491,249.5356,48.37,6825127
1061,17,2024-01-15,311.1943,304.9633,32.79,21288842
1062,17,2024-01-16,78.6697,75.4023,47.24,17909858
1063,17,2024-01-17,176.691,184.3318,44.79,23062348
1064,17,2024-01-18,268.5713,276.7439,71.21,27052190
1065,17,2024-01-19,395.9691,388.2973,29.77,13904431
1066,17,2024-01-22,136.1121,141.3207,44.17,14463190
1067,17,2024-01-23,176.7466,172.4772,61.52,24718290
1068,17,2024-01-24,375.19,385.0977,27.53,9830164
1069,17,2024-01-25,252.0064,242.9564,30.38,27513699
1070,17,2024-01-26,394.8464,385.2306,55.97,14400387
1071,17,2024-01-29,363.357,357.6307,28.94,13286852
1072,17,2024-01-30,419.8419,437.0775,30.05,15787737
1073,17,2024-01-31,254.7261,258.2063,31.53,24569865
1074,17,2024-02-01,75.6728,77.3246,65.2,24624395
1075,17,2024-02-02,452.1746,459.5116,32.64,16713790
1076,17,2024-02-05,335.3699,329.8682,29.27,12363506
1077,17,2024-02-06,406.9299,409.486,69.88,5983416
1078,17,2024-02-07,335.8138,341.9469,37.42,8295209
1079,17,2024-02-08,212.0243,203.1243,64.65,12680594
1080,17,2024-02-09,66.5631,65.0964,68.83,18710701
1081,17,2024-02-12,50.4245,50.7012,50.57,17153578
1082,17,2024-02-13,356.0112,364.3531,26.96,25278379
1083,17,2024-02-14,109.014,112.1351,45.23,5232649
1084,17,2024-02-15,319.4584,324.6897,35.23,18719257
1085,17,2024-02-16,400.328,409.4684,59.55,12396742
1086,17,2024-02-19,338.0268,343.2565,53.84,16641414
1087,17,2024-02-20,303.1338,293.3476,48.68,18344152
1088,17,2024-02-21,329.2564,343.5471,30.65,15902995
1089,17,2024-02-22,448.0252,451.0634,41.76,17975849
1090,17,2024-02-23,197.3311,193.0913,68.02,23389095
1091,17,2024-02-26,187.0443,188.479,62.55,14994401
1092,17,2024-02-27,228.3703,233.7283,50.23,29609671
1093,17,2024-02-28,83.335,85.5335,73.3,15554248
1094,17,2024-02-29,431.8157,451.0645,46.87,26960047
1095,17,2024-03-01,385.531,402.7486,42.43,27278502
1096,17,2024-03-04,225.6544,225.6931,27.51,29294285
1097,17,2024-03-05,282.724,295.0731,39.56,8082071
1098,17,2024-03-06,83.7242,80.2264,28.56,24632413
1099,17,2024-03-07,412.6646,420.7895,50.46,15094442
1100,17,2024-03-08,236.8177,225.5512,46.68,28670218
1101,17,2024-03-11,415.9285,414.686,30.41,29833778
1102,17,2024-03-12,395.7179,408.911,60.53,8782755
1103,17,2024-03-13,345.2092,335.0728,61.7,9447441
1104,17,2024-03-14,87.6767,84.9179,28.62,24613951
1105,17,2024-03-15,121.8404,120.2092,54.54,14270680
1106,18,2023-12-18,259.9564,265.8366,60.8,13331851
1107,18,2023-12-19,268.6907,257.2143,72.73,12858806
1108,18,2023-12-20,374.321,383.3717,74.08,15533503
1109,18,2023-12-21,96.252,96.5001,50.89,12103589
1110,18,2023-12-22,164.8542,159.5031,44.41,9557144
1111,18,2023-12-25,191.3296,198.1724,46.37,16706598
1112,18,2023-12-26,433.7206,428.9076,56.05,5690761
1113,18,2023-12-27,202.2227,193.6803,59.92,17317849
1114,18,2023-12-28,414.1485,398.6138,28.64,7780201
1115,18,2023-12-29,192.151,188.5534,67.95,21894814
1116,18,2024-01-01,462.9474,455.3464,52.84,16853274
1117,18,2024-01-02,229.1047,219.0588,64.96,23593081
1118,18,2024-01-03,111.1728,106.968,57.96,14022706
1119,18,2024-01-04,409.9322,416.3723,54.3,18568576
1120,18,2024-01-05,117.6644,123.0879,29.06,21106085
1121,18,2024-01-08,461.1717,460.3114,49.93,19018414
1122,18,2024-01-09,343.3106,344.8474,54.53,20986311
1123,18,2024-01-10,256.3312,251.631,66.97,9150651
1124,18,2024-01-11,92.0511,94.9241,62.63,20411766
1125,18,2024-01-12,161.5551,169.0146,43.9,6792561
1126,18,2024-01-15,244.8253,238.3324,67.45,6628741
1127,18,2024-01-16,495.7185,516.4024,33.31,17368472
1128,18,2024-01-17,180.2549,187.1728,61.91,26801409
1129,18,2024-01-18,425.4057,422.1873,30.99,24037962
1130,18,2024-01-19,58.3416,57.4444,74.4,22659346
1131,18,2024-01-22,138.6031,141.3241,60.56,6163088
1132,18,2024-01-23,348.9308,365.4597,48.55,12677858
1133,18,2024-01-24,306.2135,301.3554,55.24,16771196
1134,18,2024-01-25,363.8224,378.6327,29.88,18683467
1135,18,2024-01-26,452.3688,458.7306,70.79,16100452
1136,18,2024-01-29,209.6295,204.7399,32.04,9228172
1137,18,2024-01-30,171.8582,177.9968,36.26,19231994
1138,18,2024-01-31,330.8266,338.8422,43.04,20624204
1139,18,2024-02-01,206.1263,212.7183,54.48,8709322
1140,18,2024-02-02,129.5293,132.0934,60.76,17180177
1141,18,2024-02-05,276.5519,281.4552,29.75,24448436
1142,18,2024-02-06,190.7167,197.3915,26.14,16040555
1143,18,2024-02-07,94.9225,91.9156,72.97,25021614
1144,18,2024-02-08,450.3003,445.9575,69.74,17581481
1145,18,2024-02-09,248.8061,253.9075,43.2,20191539
1146,18,2024-02-12,60.4389,59.2541,34.97,25399984
1147,18,2024-02-13,222.8442,213.924,65.42,8304670
1148,18,2024-02-14,100.786,97.8133,37.94,9743829
1149,18,2024-02-15,485.779,466.6973,62.92,6612148
1150,18,2024-02-16,131.3238,136.1843,72.89,19063931
1151,18,2024-02-19,328.2604,324.5635,68.67,19955524
1152,18,2024-02-20,303.4211,292.7086,45.53,19050777
1153,18,2024-02-21,61.5818,62.7562,49.35,17231696
1154,18,2024-02-22,474.0294,485.8754,34.17,17062540
1155,18,2024-02-23,483.2907,462.0069,47.56,23907716
1156,18,2024-02-26,238.2579,239.8274,47.18,6748667
1157,18,2024-02-27,439.9258,418.6229,64.12,23247977
1158,18,2024-02-28,328.6105,338.48,52.85,27427099
1159,18,2024-02-29,312.8415,312.75,66.46,29554707
1160,18,2024-03-01,325.1384,309.2587,59.01,10878164
1161,18,2024-03-04,153.0464,159.9867,46.71,21343858
1162,18,2024-03-05,439.6889,438.9333,32.27,23296663
1163,18,2024-03-06,174.4884,181.3075,35.24,27921643
1164,18,2024-03-07,317.0521,329.7358,32.56,14005846
1165,18,2024-03-08,213.1171,202.6718,67.59,21551325
1166,18,2024-03-11,466.9198,456.6058,28.24,19811850
1167,18,2024-03-12,192.9019,187.9958,56.35,5279337
1168,18,2024-03-13,104.9483,105.8425,46.45,25415299
1169,18,2024-03-14,464.8818,463.1351,37.73,22679452
1170,18,2024-03-15,468.8718,471.8944,31.79,11416651
1171,19,2023-12-18,276.9481,280.9527,36.29,24230733
1172,19,2023-12-19,240.8491,252.3471,29.17,8888874
1173,19,2023-12-20,437.3519,441.6185,34.79,18864313
1174,19,2023-12-21,285.2519,273.2008,37.85,14229983
1175,19,2023-12-22,98.2433,96.6635,41.12,26802174
1176,19,2023-12-25,343.0173,350.97,57.26,10535768
1177,19,2023-12-26,167.1621,173.1322,27.52,6138191
1178,19,2023-12-27,156.8118,162.5352,45.69,6012375
1179,19,2023-12-28,299.4003,303.533,70.63,17218082
1180,19,2023-12-29,74.5025,71.7143,57.59,10262192
1181,19,2024-01-01,247.0072,259.2489,32.09,16866821
1182,19,2024-01-02,360.6001,361.4083,59.46,22602255
1183,19,2024-01-03,418.0114,401.5181,58.78,9013156
1184,19,2024-01-04,116.2926,119.9819,68.94,28850141
1185,19,2024-01-05,394.5306,382.0956,40.79,19928773
1186,19,2024-01-08,424.7898,414.2726,27.32,12455861
1187,19,2024-01-09,136.0133,138.4479,50.31,10922271
1188,19,2024-01-10,457.8991,437.8437,69.29,23281561
1189,19,2024-01-11,131.3195,132.1319,64.51,21986356
1190,19,2024-01-12,398.3512,414.9453,68.74,24579448
1191,19,2024-01-15,388.7605,373.9768,61.11,21709826
1192,19,2024-01-16,141.1078,138.5471,35.41,13213879
1193,19,2024-01-17,73.2293,76.1563,31.8,5297053
1194,19,2024-01-18,425.592,439.844,47.4,8140566
1195,19,2024-01-19,119.7715,117.0216,72.04,26674219
1196,19,2024-01-22,329.7142,327.0551,40.48,13404724
1197,19,2024-01-23,55.751,52.9758,69.34,13668189
1198,19,2024-01-24,416.4461,397.6334,47.02,11656361
1199,19,2024-01-25,430.362,418.7301,55.86,6183005
1200,19,2024-01-26,285.1156,289.5693,39.58,7390069
1201,19,2024-01-29,286.9283,299.2388,27.31,13672383
1202,19,2024-01-30,388.4209,395.2773,74.49,14756113
1203,19,2024-01-31,271.7586,271.2492,52.83,6094413
1204,19,2024-02-01,371.5326,360.4535,64.4,9825427
1205,19,2024-02-02,408.3441,406.736,44.85,5528890
1206,19,2024-02-05,288.1883,292.276,25.89,23193392
1207,19,2024-02-06,459.1917,460.701,30.47,28664926
1208,19,2024-02-07,422.4966,443.2239,73.51,20902499
1209,19,2024-02-08,442.746,426.4728,46.81,27515655
1210,19,2024-02-09,67.6251,69.6016,28.65,11790392
1211,19,2024-02-12,439.4616,451.4042,62.61,24139527
1212,19,2024-02-13,243.8048,247.0243,74.03,10997027
1213,19,2024-02-14,462.4837,442.7706,48.01,27457474
1214,19,2024-02-15,57.4866,55.9073,72.18,24962902
1215,19,2024-02-16,266.4764,279.3747,52.76,21022096
1216,19,2024-02-19,475.4295,460.5956,39.94,18370003
1217,19,2024-02-20,393.833,398.7047,64.54,14009383
1218,19,2024-02-21,366.5964,363.7001,42.63,26335459
1219,19,2024-02-22,321.302,316.3592,55.52,19128446
1220,19,2024-02-23,358.879,350.6147,25.89,6816969
1221,19,2024-02-26,106.6263,109.7117,54.03,27752068
1222,19,2024-02-27,52.2034,51.4958,51.25,29316063
1223,19,2024-02-28,210.4712,208.0336,50.6,24651596
1224,19,2024-02-29,483.4314,505.6927,59.33,13226257
1225,19,2024-03-01,196.9806,202.1086,73.93,18177154
1226,19,2024-03-04,215.2454,219.5143,73.68,10723176
1227,19,2024-03-05,443.0723,449.5227,69.09,10088014
1228,19,2024-03-06,359.8911,375.2921,48.49,18735271
1229,19,2024-03-07,116.1358,117.9502,74.88,27274009
1230,19,2024-03-08,436.8649,415.974,57.7,15474791
1231,19,2024-03-11,491.7143,502.9072,64.68,7292934
1232,19,2024-03-12,153.5208,152.2768,49.47,11860596
1233,19,2024-03-13,307.7174,320.5717,39.99,14860510
1234,19,2024-03-14,50.6402,52.5861,31.37,22933644
1235,19,2024-03-15,137.4334,140.4811,68.27,12101365
1236,20,2023-12-18,325.0593,324.6789,47.02,25160400
1237,20,2023-12-19,109.9794,114.6681,25.09,6557736
1238,20,2023-12-20,335.8758,339.3821,40.3,27823895
1239,20,2023-12-21,356.1963,344.1555,50.3,14553666
1240,20,2023-12-22,107.7679,106.6021,51.58,29742619
1241,20,2023-12-25,291.3234,294.9801,42.72,7675318
1242,20,2023-12-26,207.2208,199.3394,61.0,8284772
1243,20,2023-12-27,364.9903,367.4188,66.94,24299980
1244,20,2023-12-28,164.1183,168.0519,52.67,14859758
1245,20,2023-12-29,171.5554,180.0038,69.91,27511960
1246,20,2024-01-01,450.3037,471.422,50.53,28126037
1247,20,2024-01-02,379.2606,376.3033,25.93,12549667
1248,20,2024-01-03,493.7273,483.0527,52.58,22666760
1249,20,2024-01-04,194.3344,197.4082,63.72,28993188
1250,20,2024-01-05,124.9113,118.7463,65.43,24422839
1251,20,2024-01-08,214.0801,214.5093,61.49,23900794
1252,20,2024-01-09,230.4336,240.4576,60.5,6640467
1253,20,2024-01-10,309.8957,319.5022,26.31,5160454
1254,20,2024-01-11,94.1149,91.7745,71.76,14874552
1255,20,2024-01-12,184.2543,183.7202,42.18,18780907
1256,20,2024-01-15,409.6295,405.0603,47.56,20256390
1257,20,2024-01-16,201.8718,200.7045,74.54,19101032
1258,20,2024-01-17,172.544,175.5567,47.13,6596933
1259,20,2024-01-18,479.436,458.6405,40.32,23942413
1260,20,2024-01-19,67.0599,66.2705,62.08,28135032
1261,20,2024-01-22,290.3652,279.446,71.88,15343647
1262,20,2024-01-23,494.4859,498.7904,64.21,13388882
1263,20,2024-01-24,478.6705,495.4618,54.07,8094345
1264,20,2024-01-25,497.8647,514.8882,26.69,10209132
1265,20,2024-01-26,109.2048,107.5072,62.59,25301966
1266,20,2024-01-29,325.9468,332.4287,38.75,27546272
1267,20,2024-01-30,180.1587,184.8826,49.02,5388198
1268,20,2024-01-31,81.7883,82.7784,31.56,28416125
1269,20,2024-02-01,298.9903,313.1695,40.23,25904879
1270,20,2024-02-02,289.851,292.5958,73.57,17233294
1271,20,2024-02-05,111.1476,111.9255,58.62,28542614
1272,20,2024-02-06,61.2313,64.2439,50.58,10387798
1273,20,2024-02-07,466.8919,444.1001,52.25,22815195
1274,20,2024-02-08,479.1961,485.8689,58.83,14576807
1275,20,2024-02-09,92.5376,94.1885,67.58,10547267
1276,20,2024-02-12,158.6896,157.2331,40.31,5379033
1277,20,2024-02-13,466.6202,484.5266,40.24,28086390
1278,20,2024-02-14,485.3094,499.9457,33.53,5438534
1279,20,2024-02-15,394.9901,375.5708,53.88,8033599
1280,20,2024-02-16,181.9976,185.3977,52.29,20031137
1281,20,2024-02-19,74.9377,73.27,27.8,19947610
1282,20,2024-02-20,414.7588,426.5512,29.51,12039446
1283,20,2024-02-21,170.0131,173.5305,47.36,6709006
1284,20,2024-02-22,353.0005,341.1921,60.68,14601923
1285,20,2024-02-23,68.1781,71.0651,59.47,11544838
1286,20,2024-02-26,345.4486,330.7963,68.73,21569754
1287,20,2024-02-27,208.5739,210.3931,42.91,6821267
1288,20,2024-02-28,367.1008,375.4849,40.29,23770551
1289,20,2024-02-29,463.5678,467.338,37.56,15039868
1290,20,2024-03-01,466.1491,476.1954,59.44,16675647
1291,20,2024-03-04,397.2556,399.8535,25.61,19146092
1292,20,2024-03-05,183.5275,181.7766,43.12,23029631
1293,20,2024-03-06,226.3006,223.6208,35.3,21551436
1294,20,2024-03-07,357.0648,365.5589,58.35,20295574
1295,20,2024-03-08,465.2409,459.112,35.09,20887165
1296,20,2024-03-11,372.9172,375.1087,38.03,24140358
1297,20,2024-03-12,328.9558,318.6845,32.82,8581038
1298,20,2024-03-13,68.5308,68.0647,27.34,17522296
1299,20,2024-03-14,161.2503,155.0268,37.35,23620894
1300,20,2024-03-15,260.5457,273.2115,63.54,16768411
1301,21,2023-12-18,458.7659,440.1258,71.13,7078179
1302,21,2023-12-19,285.1168,298.6762,31.41,17258627
1303,21,2023-12-20,429.3392,441.1182,39.43,20912860
1304,21,2023-12-21,127.7523,129.1053,72.34,28924885
1305,21,2023-12-22,469.7616,491.5638,74.06,21928546
1306,21,2023-12-25,233.8505,232.6378,58.76,17261837
1307,21,2023-12-26,350.6592,341.7358,28.69,13041701
1308,21,2023-12-27,355.0407,347.6435,67.08,19577408
1309,21,2023-12-28,272.5918,262.3101,73.68,24718068
1310,21,2023-12-29,451.8156,446.0591,37.4,15435632
1311,21,2024-01-01,332.9148,319.2136,27.9,8335365
1312,21,2024-01-02,358.5209,342.4839,53.08,19661375
1313,21,2024-01-03,160.8458,162.9685,57.22,7840998
1314,21,2024-01-04,350.8165,347.0068,53.67,22356502
1315,21,2024-01-05,407.1912,420.0811,26.03,28839646
1316,21,2024-01-08,351.5947,365.0688,41.63,22497524
1317,21,2024-01-09,463.4643,462.9709,41.3,28071962
1318,21,2024-01-10,134.1028,130.6022,46.23,28763203
1319,21,2024-01-11,201.8945,194.0967,43.9,9397444
1320,21,2024-01-12,142.6253,149.7319,40.66,18426065
1321,21,2024-01-15,101.1314,101.7981,70.43,14101770
1322,21,2024-01-16,427.939,418.0696,68.86,13239947
1323,21,2024-01-17,358.3361,353.4097,55.13,28540083
1324,21,2024-01-18,262.4611,274.8518,35.42,6353912
1325,21,2024-01-19,133.3855,135.1329,30.64,14837338
1326,21,2024-01-22,135.6849,136.8272,57.54,16938767
1327,21,2024-01-23,489.249,499.4403,31.16,22920716
1328,21,2024-01-24,359.4896,370.0394,28.1,27607598
1329,21,2024-01-25,154.0541,157.7637,31.72,7046715
1330,21,2024-01-26,468.2316,459.2632,55.04,15502917
1331,21,2024-01-29,157.2364,162.7031,53.98,21982690
1332,21,2024-01-30,302.1849,289.9427,72.32,27785074
1333,21,2024-01-31,294.81,305.1019,28.01,15543213
1334,21,2024-02-01,369.1124,382.5892,34.36,25551560
1335,21,2024-02-02,256.9421,252.3532,31.56,19102396
1336,21,2024-02-05,487.8297,494.8982,62.57,23519414
1337,21,2024-02-06,297.9032,296.6452,38.0,15887104
1338,21,2024-02-07,106.7586,106.6421,67.22,25369616
1339,21,2024-02-08,278.826,278.2787,72.32,21649433
1340,21,2024-02-09,184.6485,177.5,33.71,14187833
1341,21,2024-02-12,146.5739,151.605,40.44,6342021
1342,21,2024-02-13,308.4453,305.4995,32.58,27036491
1343,21,2024-02-14,401.6456,411.3578,43.07,9855613
1344,21,2024-02-15,317.7785,316.506,62.33,23367378
1345,21,2024-02-16,271.1435,265.9062,66.86,28196658
1346,21,2024-02-19,139.0086,134.4778,58.37,25419922
1347,21,2024-02-20,337.4679,324.0289,38.88,8596186
1348,21,2024-02-21,310.1464,307.2572,37.6,18082005
1349,21,2024-02-22,74.2753,73.7222,39.59,27361249
1350,21,2024-02-23,225.3155,225.0577,74.73,26493918
1351,21,2024-02-26,359.335,346.242,55.83,22287746
1352,21,2024-02-27,342.7679,338.3288,62.28,10871642
1353,21,2024-02-28,327.6087,333.098,53.31,22542463
1354,21,2024-02-29,53.9698,54.6946,45.93,20709621
1355,21,2024-03-01,206.8142,212.865,59.43,23676655
1356,21,2024-03-04,95.903,100.3609,52.11,24926168
1357,21,2024-03-05,154.2632,157.4991,64.15,15830833
1358,21,2024-03-06,364.8872,365.1098,65.72,25955465
1359,21,2024-03-07,151.2378,156.5501,74.95,24848315
1360,21,2024-03-08,413.7441,429.1029,48.83,8528256
1361,21,2024-03-11,160.3304,157.6428,35.29,17899626
1362,21,2024-03-12,370.8388,388.402,35.49,29208290
1363,21,2024-03-13,172.3792,165.4395,39.25,20028088
1364,21,2024-03-14,216.648,210.3264,51.03,29660000
1365,21,2024-03-15,411.3261,404.6495,72.72,29798288
1366,22,2023-12-18,275.6418,278.7591,32.75,8534048
1367,22,2023-12-19,94.9258,91.0098,61.1,18902445
1368,22,2023-12-20,423.9198,432.2621,40.14,21466819
1369,22,2023-12-21,217.148,220.7464,26.34,22208844
1370,22,2023-12-22,413.3564,411.0096,61.34,22091059
1371,22,2023-12-25,235.3763,231.6817,55.33,23741990
1372,22,2023-12-26,424.9371,427.3941,28.28,12787280
1373,22,2023-12-27,281.9632,283.3051,26.92,16505217
1374,22,2023-12-28,357.7895,345.2613,27.71,24937401
1375,22,2023-12-29,256.8627,256.5776,48.47,6154824
1376,22,2024-01-01,119.3564,123.7462,67.53,26167572
1377,22,2024-01-02,335.3352,337.664,70.0,8321245
1378,22,2024-01-03,371.3346,361.4509,74.89,9846840
1379,22,2024-01-04,144.9497,144.7934,67.23,26081517
1380,22,2024-01-05,204.5159,198.772,34.56,10644018
1381,22,2024-01-08,157.6936,165.3856,35.81,21592345
1382,22,2024-01-09,469.8652,458.8742,35.33,27242254
1383,22,2024-01-10,209.17,211.2699,50.55,21138950
1384,22,2024-01-11,146.5303,153.5626,60.89,21214931
1385,22,2024-01-12,81.103,83.125,64.4,11694340
1386,22,2024-01-15,313.2988,323.4165,43.74,12515098
1387,22,2024-01-16,98.7524,101.9147,48.78,17547935
1388,22,2024-01-17,374.9788,361.5106,68.86,13952378
1389,22,2024-01-18,382.5443,379.6004,60.24,9462062
1390,22,2024-01-19,442.1221,430.326,53.61,29346270
1391,22,2024-01-22,269.0523,266.9204,55.16,19602684
1392,22,2024-01-23,343.1786,349.9033,56.78,27033261
1393,22,2024-01-24,302.8467,292.724,63.29,12952745
1394,22,2024-01-25,361.685,378.8175,72.4,18310673
1395,22,2024-01-26,193.3746,193.7786,45.53,15727156
1396,22,2024-01-29,258.1374,245.8849,30.33,14434270
1397,22,2024-01-30,258.8196,255.6455,40.63,28301455
1398,22,2024-01-31,118.2241,115.5216,40.94,23797437
1399,22,2024-02-01,97.8145,95.4738,32.18,6429152
1400,22,2024-02-02,334.0858,330.9335,46.42,26552454
1401,22,2024-02-05,301.3324,300.5068,33.08,26833168
1402,22,2024-02-06,365.3689,364.6715,35.53,28815681
1403,22,2024-02-07,144.9056,144.8815,27.58,12656136
1404,22,2024-02-08,207.799,198.3675,37.58,10698719
1405,22,2024-02-09,62.897,63.5521,44.15,16047956
1406,22,2024-02-12,323.8605,329.5343,36.5,11479433
1407,22,2024-02-13,167.0377,159.4167,74.24,17796218
1408,22,2024-02-14,462.3074,467.8572,28.35,13252681
1409,22,2024-02-15,361.0212,374.6553,64.29,8232427
1410,22,2024-02-16,368.0021,384.9867,57.79,13221059
1411,22,2024-02-19,162.3686,157.9812,70.57,6921127
1412,22,2024-02-20,370.9857,368.7654,34.77,7021112
1413,22,2024-02-21,412.3868,403.7694,40.25,17093433
1414,22,2024-02-22,157.4022,150.0445,65.29,15661896
1415,22,2024-02-23,380.2826,388.1553,69.06,25095737
1416,22,2024-02-26,125.8961,131.2196,47.35,14203020
1417,22,2024-02-27,222.8136,212.0469,32.09,9438959
1418,22,2024-02-28,476.7558,493.9537,62.89,13760158
1419,22,2024-02-29,448.0086,428.296,40.62,12065261
1420,22,2024-03-01,277.5871,267.6292,56.4,14399658
1421,22,2024-03-04,114.9903,116.0634,52.79,17570080
1422,22,2024-03-05,317.1376,319.8423,25.05,16307319
1423,22,2024-03-06,383.8726,385.3058,26.06,12172691
1424,22,2024-03-07,62.2221,65.3239,40.54,25471245
1425,22,2024-03-08,355.3109,338.5506,57.63,10368090
1426,22,2024-03-11,465.296,460.9901,28.94,13214406
1427,22,2024-03-12,444.2372,453.9574,70.63,25595164
1428,22,2024-03-13,102.2475,101.6777,57.95,26555663
1429,22,2024-03-14,58.3653,56.3711,31.84,28256081
1430,22,2024-03-15,484.6036,507.1537,47.89,26170402
1431,23,2023-12-18,60.5125,61.3311,25.93,13562959
1432,23,2023-12-19,237.3673,248.6225,32.38,21344169
1433,23,2023-12-20,102.7842,98.9521,60.94,13743737
1434,23,2023-12-21,340.8989,342.4358,62.11,9149159
1435,23,2023-12-22,142.771,148.7659,61.73,24169918
1436,23,2023-12-25,311.9057,300.7917,37.4,24093275
1437,23,2023-12-26,132.9995,133.8615,40.33,20099628
